schema_version,file_id,segment_id,audio_path,start_sec,end_sec,segment_duration_sec,segment_origin_human_score,segment_origin_ai_score,segment_origin_mixed_score,segment_origin_unknown_score,replay_score,mixer_channel_score,partial_fabrication_score,splice_score,quality_score,suspicious_segment_flag,segment_reason,segment_evidence_source
phase8b_v1,phase7c1_collection_manifest_000161_ai_021_fabricated,phase7c1_collection_manifest_000161_ai_021_fabricated_w0015,data/phase7c1/raw/ai_fabricated/ai_021_fabricated.wav,30.0,34.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000161_ai_021_fabricated,phase7c1_collection_manifest_000161_ai_021_fabricated_w0016,data/phase7c1/raw/ai_fabricated/ai_021_fabricated.wav,32.0,36.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000161_ai_021_fabricated,phase7c1_collection_manifest_000161_ai_021_fabricated_w0017,data/phase7c1/raw/ai_fabricated/ai_021_fabricated.wav,34.0,38.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000161_ai_021_fabricated,phase7c1_collection_manifest_000161_ai_021_fabricated_w0018,data/phase7c1/raw/ai_fabricated/ai_021_fabricated.wav,36.0,40.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000161_ai_021_fabricated,phase7c1_collection_manifest_000161_ai_021_fabricated_w0019,data/phase7c1/raw/ai_fabricated/ai_021_fabricated.wav,38.0,42.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000161_ai_021_fabricated,phase7c1_collection_manifest_000161_ai_021_fabricated_w0020,data/phase7c1/raw/ai_fabricated/ai_021_fabricated.wav,40.0,44.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000161_ai_021_fabricated,phase7c1_collection_manifest_000161_ai_021_fabricated_w0021,data/phase7c1/raw/ai_fabricated/ai_021_fabricated.wav,42.0,46.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000161_ai_021_fabricated,phase7c1_collection_manifest_000161_ai_021_fabricated_w0022,data/phase7c1/raw/ai_fabricated/ai_021_fabricated.wav,44.0,48.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000161_ai_021_fabricated,phase7c1_collection_manifest_000161_ai_021_fabricated_w0023,data/phase7c1/raw/ai_fabricated/ai_021_fabricated.wav,46.0,50.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000161_ai_021_fabricated,phase7c1_collection_manifest_000161_ai_021_fabricated_w0024,data/phase7c1/raw/ai_fabricated/ai_021_fabricated.wav,48.0,52.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000161_ai_021_fabricated,phase7c1_collection_manifest_000161_ai_021_fabricated_w0025,data/phase7c1/raw/ai_fabricated/ai_021_fabricated.wav,50.0,54.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000161_ai_021_fabricated,phase7c1_collection_manifest_000161_ai_021_fabricated_w0026,data/phase7c1/raw/ai_fabricated/ai_021_fabricated.wav,52.0,56.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000161_ai_021_fabricated,phase7c1_collection_manifest_000161_ai_021_fabricated_w0027,data/phase7c1/raw/ai_fabricated/ai_021_fabricated.wav,54.0,58.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000161_ai_021_fabricated,phase7c1_collection_manifest_000161_ai_021_fabricated_w0028,data/phase7c1/raw/ai_fabricated/ai_021_fabricated.wav,56.0,60.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000161_ai_021_fabricated,phase7c1_collection_manifest_000161_ai_021_fabricated_w0029,data/phase7c1/raw/ai_fabricated/ai_021_fabricated.wav,58.0,60.026,2.026,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0000,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,0.0,4.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0001,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,2.0,6.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0002,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,4.0,8.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0003,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,6.0,10.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0004,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,8.0,12.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0005,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,10.0,14.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0006,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,12.0,16.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0007,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,14.0,18.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0008,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,16.0,20.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0009,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,18.0,22.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0010,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,20.0,24.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0011,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,22.0,26.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0012,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,24.0,28.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0013,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,26.0,30.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0014,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,28.0,32.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0015,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,30.0,34.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0016,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,32.0,36.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0017,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,34.0,38.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0018,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,36.0,40.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0019,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,38.0,42.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0020,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,40.0,44.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0021,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,42.0,46.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0022,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,44.0,48.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0023,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,46.0,50.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0024,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,48.0,52.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000162_ai_021_mixer_processed,phase7c1_collection_manifest_000162_ai_021_mixer_processed_w0025,data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,50.0,53.355,3.355,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0000,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,0.0,4.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0001,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,2.0,6.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0002,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,4.0,8.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0003,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,6.0,10.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0004,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,8.0,12.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0005,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,10.0,14.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0006,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,12.0,16.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0007,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,14.0,18.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0008,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,16.0,20.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0009,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,18.0,22.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0010,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,20.0,24.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0011,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,22.0,26.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0012,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,24.0,28.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0013,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,26.0,30.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0014,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,28.0,32.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0015,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,30.0,34.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0016,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,32.0,36.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0017,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,34.0,38.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0018,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,36.0,40.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0019,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,38.0,42.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0020,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,40.0,44.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0021,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,42.0,46.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0022,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,44.0,48.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0023,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,46.0,50.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile_w0024,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,48.0,51.553,3.553,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0000,data/phase7c1/raw/human_clean/human_021_clean.wav,0.0,4.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0001,data/phase7c1/raw/human_clean/human_021_clean.wav,2.0,6.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0002,data/phase7c1/raw/human_clean/human_021_clean.wav,4.0,8.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0003,data/phase7c1/raw/human_clean/human_021_clean.wav,6.0,10.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0004,data/phase7c1/raw/human_clean/human_021_clean.wav,8.0,12.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0005,data/phase7c1/raw/human_clean/human_021_clean.wav,10.0,14.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0006,data/phase7c1/raw/human_clean/human_021_clean.wav,12.0,16.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0007,data/phase7c1/raw/human_clean/human_021_clean.wav,14.0,18.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0008,data/phase7c1/raw/human_clean/human_021_clean.wav,16.0,20.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0009,data/phase7c1/raw/human_clean/human_021_clean.wav,18.0,22.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0010,data/phase7c1/raw/human_clean/human_021_clean.wav,20.0,24.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0011,data/phase7c1/raw/human_clean/human_021_clean.wav,22.0,26.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0012,data/phase7c1/raw/human_clean/human_021_clean.wav,24.0,28.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0013,data/phase7c1/raw/human_clean/human_021_clean.wav,26.0,30.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0014,data/phase7c1/raw/human_clean/human_021_clean.wav,28.0,32.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0015,data/phase7c1/raw/human_clean/human_021_clean.wav,30.0,34.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0016,data/phase7c1/raw/human_clean/human_021_clean.wav,32.0,36.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0017,data/phase7c1/raw/human_clean/human_021_clean.wav,34.0,38.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0018,data/phase7c1/raw/human_clean/human_021_clean.wav,36.0,40.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0019,data/phase7c1/raw/human_clean/human_021_clean.wav,38.0,42.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0020,data/phase7c1/raw/human_clean/human_021_clean.wav,40.0,44.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0021,data/phase7c1/raw/human_clean/human_021_clean.wav,42.0,46.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_human_021_clean_w0022,data/phase7c1/raw/human_clean/human_021_clean.wav,44.0,46.608,2.608,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0000,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,0.0,4.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0001,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,2.0,6.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0002,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,4.0,8.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0003,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,6.0,10.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0004,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,8.0,12.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0005,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,10.0,14.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0006,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,12.0,16.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0007,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,14.0,18.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0008,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,16.0,20.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0009,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,18.0,22.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0010,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,20.0,24.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0011,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,22.0,26.0,4.0,,,,,,,,,,true,ground_truth_partial_region,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0012,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,24.0,28.0,4.0,,,,,,,,,,true,ground_truth_partial_region,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0013,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,26.0,30.0,4.0,,,,,,,,,,true,ground_truth_partial_region,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0014,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,28.0,32.0,4.0,,,,,,,,,,true,ground_truth_partial_region,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0015,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,30.0,34.0,4.0,,,,,,,,,,true,ground_truth_partial_region,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0016,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,32.0,36.0,4.0,,,,,,,,,,true,ground_truth_partial_region,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0017,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,34.0,38.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0018,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,36.0,40.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0019,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,38.0,42.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0020,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,40.0,44.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0021,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,42.0,46.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0022,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,44.0,48.0,4.0,,,,,,,,,,,,
phase8b_v1,phase7c1_collection_manifest_000165_human_021_fabricated,phase7c1_collection_manifest_000165_human_021_fabricated_w0023,data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,46.0,50.0,4.0,,,,,,,,,,,,
