task_name,feature_set,file_id,total_segments,true_fabricated_segments,true_outside_segments,predicted_top_k_segments,top_k_hit_any_fabricated_region,top_k_hit_rate,max_probability_in_true_fabricated_region,max_probability_outside_region,mean_probability_fabricated_region,mean_probability_outside_region,localization_review_note
partial_fabrication_segment_model,acoustic,phase7c1_collection_manifest_000001_ai_001_fabricated,33,6,27,phase7c1_collection_manifest_000001_ai_001_fabricated_w0008;phase7c1_collection_manifest_000001_ai_001_fabricated_w0013;phase7c1_collection_manifest_000001_ai_001_fabricated_w0027;phase7c1_collection_manifest_000001_ai_001_fabricated_w0007;phase7c1_collection_manifest_000001_ai_001_fabricated_w0032,true,0.4,0.659641185813443,0.606211981845756,0.5288761985280183,0.5239864266124541,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000061_human_008_fabricated,10,3,7,phase7c1_collection_manifest_000061_human_008_fabricated_w0001;phase7c1_collection_manifest_000061_human_008_fabricated_w0003;phase7c1_collection_manifest_000061_human_008_fabricated_w0000;phase7c1_collection_manifest_000061_human_008_fabricated_w0004;phase7c1_collection_manifest_000061_human_008_fabricated_w0008,true,0.4,0.9768252182475342,0.9440290999213055,0.6663199826952826,0.503956045835718,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000065_ai_009_fabricated,26,6,20,phase7c1_collection_manifest_000065_ai_009_fabricated_w0007;phase7c1_collection_manifest_000065_ai_009_fabricated_w0002;phase7c1_collection_manifest_000065_ai_009_fabricated_w0012;phase7c1_collection_manifest_000065_ai_009_fabricated_w0004;phase7c1_collection_manifest_000065_ai_009_fabricated_w0005,true,0.8,0.998826156766016,0.7571653524262021,0.630129928718722,0.2610148471905106,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000069_human_009_fabricated,28,5,23,phase7c1_collection_manifest_000069_human_009_fabricated_w0010;phase7c1_collection_manifest_000069_human_009_fabricated_w0004;phase7c1_collection_manifest_000069_human_009_fabricated_w0014;phase7c1_collection_manifest_000069_human_009_fabricated_w0013;phase7c1_collection_manifest_000069_human_009_fabricated_w0011,true,0.8,0.7455634006305397,0.6167049896135093,0.5112252566490709,0.14727778497689387,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000073_ai_010_fabricated,25,4,21,phase7c1_collection_manifest_000073_ai_010_fabricated_w0019;phase7c1_collection_manifest_000073_ai_010_fabricated_w0023;phase7c1_collection_manifest_000073_ai_010_fabricated_w0002;phase7c1_collection_manifest_000073_ai_010_fabricated_w0006;phase7c1_collection_manifest_000073_ai_010_fabricated_w0018,true,0.2,0.9580874998218342,0.8549019533370057,0.42245178633627506,0.4558945198620192,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000077_human_010_fabricated,22,5,17,phase7c1_collection_manifest_000077_human_010_fabricated_w0004;phase7c1_collection_manifest_000077_human_010_fabricated_w0014;phase7c1_collection_manifest_000077_human_010_fabricated_w0007;phase7c1_collection_manifest_000077_human_010_fabricated_w0003;phase7c1_collection_manifest_000077_human_010_fabricated_w0006,true,0.2,0.9628424571297456,0.9696410060925006,0.7673528508949679,0.7351463902006987,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000081_ai_011_fabricated,22,4,18,phase7c1_collection_manifest_000081_ai_011_fabricated_w0008;phase7c1_collection_manifest_000081_ai_011_fabricated_w0002;phase7c1_collection_manifest_000081_ai_011_fabricated_w0009;phase7c1_collection_manifest_000081_ai_011_fabricated_w0005;phase7c1_collection_manifest_000081_ai_011_fabricated_w0003,false,0.0,0.6557826953895625,0.9668892580095764,0.3176852544648412,0.48439202772523315,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000085_human_011_fabricated,24,5,19,phase7c1_collection_manifest_000085_human_011_fabricated_w0022;phase7c1_collection_manifest_000085_human_011_fabricated_w0023;phase7c1_collection_manifest_000085_human_011_fabricated_w0017;phase7c1_collection_manifest_000085_human_011_fabricated_w0007;phase7c1_collection_manifest_000085_human_011_fabricated_w0016,true,0.2,0.723053303501889,0.9437621880535284,0.34225706351435,0.430344340425591,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000089_ai_012_fabricated,25,5,20,phase7c1_collection_manifest_000089_ai_012_fabricated_w0021;phase7c1_collection_manifest_000089_ai_012_fabricated_w0022;phase7c1_collection_manifest_000089_ai_012_fabricated_w0017;phase7c1_collection_manifest_000089_ai_012_fabricated_w0018;phase7c1_collection_manifest_000089_ai_012_fabricated_w0004,true,0.6,0.9780989768498496,0.817078452373647,0.6263825501315197,0.2915132186699159,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000093_human_012_fabricated,25,4,21,phase7c1_collection_manifest_000093_human_012_fabricated_w0020;phase7c1_collection_manifest_000093_human_012_fabricated_w0023;phase7c1_collection_manifest_000093_human_012_fabricated_w0000;phase7c1_collection_manifest_000093_human_012_fabricated_w0007;phase7c1_collection_manifest_000093_human_012_fabricated_w0001,true,0.4,0.960048695313949,0.7975009058925733,0.781526549632337,0.42629853805309204,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000097_ai_013_fabricated,31,5,26,phase7c1_collection_manifest_000097_ai_013_fabricated_w0015;phase7c1_collection_manifest_000097_ai_013_fabricated_w0011;phase7c1_collection_manifest_000097_ai_013_fabricated_w0003;phase7c1_collection_manifest_000097_ai_013_fabricated_w0010;phase7c1_collection_manifest_000097_ai_013_fabricated_w0014,true,0.6,0.9476098725713702,0.8586248867862055,0.6027615250356095,0.3511849134284236,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000101_human_013_fabricated,23,5,18,phase7c1_collection_manifest_000101_human_013_fabricated_w0013;phase7c1_collection_manifest_000101_human_013_fabricated_w0007;phase7c1_collection_manifest_000101_human_013_fabricated_w0014;phase7c1_collection_manifest_000101_human_013_fabricated_w0010;phase7c1_collection_manifest_000101_human_013_fabricated_w0009,true,0.6,0.9272956184987446,0.7843205067682496,0.5211262119554477,0.35187965034047197,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000105_ai_014_fabricated,27,5,22,phase7c1_collection_manifest_000105_ai_014_fabricated_w0000;phase7c1_collection_manifest_000105_ai_014_fabricated_w0005;phase7c1_collection_manifest_000105_ai_014_fabricated_w0001;phase7c1_collection_manifest_000105_ai_014_fabricated_w0010;phase7c1_collection_manifest_000105_ai_014_fabricated_w0007,true,0.4,0.9814939066887807,0.9850065779969082,0.6786300998362751,0.4584399247578573,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000109_human_014_fabricated,23,4,19,phase7c1_collection_manifest_000109_human_014_fabricated_w0011;phase7c1_collection_manifest_000109_human_014_fabricated_w0008;phase7c1_collection_manifest_000109_human_014_fabricated_w0002;phase7c1_collection_manifest_000109_human_014_fabricated_w0003;phase7c1_collection_manifest_000109_human_014_fabricated_w0015,true,0.2,0.9956800690328514,0.9382369211297272,0.47176798660333774,0.5872298454440119,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000113_ai_015_fabricated,32,5,27,phase7c1_collection_manifest_000113_ai_015_fabricated_w0009;phase7c1_collection_manifest_000113_ai_015_fabricated_w0008;phase7c1_collection_manifest_000113_ai_015_fabricated_w0010;phase7c1_collection_manifest_000113_ai_015_fabricated_w0007;phase7c1_collection_manifest_000113_ai_015_fabricated_w0011,true,1.0,0.9551844073343044,0.7388710829756456,0.8967595950393763,0.3227220640321236,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000117_human_015_fabricated,24,4,20,phase7c1_collection_manifest_000117_human_015_fabricated_w0000;phase7c1_collection_manifest_000117_human_015_fabricated_w0005;phase7c1_collection_manifest_000117_human_015_fabricated_w0001;phase7c1_collection_manifest_000117_human_015_fabricated_w0006;phase7c1_collection_manifest_000117_human_015_fabricated_w0023,true,0.2,0.9673606378282579,0.9998744049166425,0.45688751627907637,0.6165472728491825,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000121_ai_016_fabricated,32,6,26,phase7c1_collection_manifest_000121_ai_016_fabricated_w0020;phase7c1_collection_manifest_000121_ai_016_fabricated_w0019;phase7c1_collection_manifest_000121_ai_016_fabricated_w0013;phase7c1_collection_manifest_000121_ai_016_fabricated_w0014;phase7c1_collection_manifest_000121_ai_016_fabricated_w0025,true,0.4,0.9627381652380184,0.978021056469959,0.3787428068495368,0.5851412392819413,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000125_human_016_fabricated,30,5,25,phase7c1_collection_manifest_000125_human_016_fabricated_w0007;phase7c1_collection_manifest_000125_human_016_fabricated_w0006;phase7c1_collection_manifest_000125_human_016_fabricated_w0002;phase7c1_collection_manifest_000125_human_016_fabricated_w0012;phase7c1_collection_manifest_000125_human_016_fabricated_w0013,true,0.2,0.9925606548757043,0.9847444930071337,0.3116841202785673,0.35288805216271846,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000129_ai_017_fabricated,32,6,26,phase7c1_collection_manifest_000129_ai_017_fabricated_w0011;phase7c1_collection_manifest_000129_ai_017_fabricated_w0012;phase7c1_collection_manifest_000129_ai_017_fabricated_w0019;phase7c1_collection_manifest_000129_ai_017_fabricated_w0016;phase7c1_collection_manifest_000129_ai_017_fabricated_w0031,true,0.6,0.9819726630622485,0.9145423449860727,0.7340397034804891,0.3735242908463409,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000133_human_017_fabricated,29,6,23,phase7c1_collection_manifest_000133_human_017_fabricated_w0000;phase7c1_collection_manifest_000133_human_017_fabricated_w0005;phase7c1_collection_manifest_000133_human_017_fabricated_w0006;phase7c1_collection_manifest_000133_human_017_fabricated_w0020;phase7c1_collection_manifest_000133_human_017_fabricated_w0019,true,0.4,0.9645157750079022,0.8881482183511115,0.41822319626230137,0.6342770767661081,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000137_ai_018_fabricated,34,5,29,phase7c1_collection_manifest_000137_ai_018_fabricated_w0020;phase7c1_collection_manifest_000137_ai_018_fabricated_w0027;phase7c1_collection_manifest_000137_ai_018_fabricated_w0019;phase7c1_collection_manifest_000137_ai_018_fabricated_w0022;phase7c1_collection_manifest_000137_ai_018_fabricated_w0026,true,0.4,0.7934667726511272,0.972990881962857,0.5141675475559252,0.23577732027533768,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000141_human_018_fabricated,24,5,19,phase7c1_collection_manifest_000141_human_018_fabricated_w0018;phase7c1_collection_manifest_000141_human_018_fabricated_w0014;phase7c1_collection_manifest_000141_human_018_fabricated_w0000;phase7c1_collection_manifest_000141_human_018_fabricated_w0005;phase7c1_collection_manifest_000141_human_018_fabricated_w0017,true,0.6,0.9923617516090834,0.9082940464841518,0.7052806563774314,0.40478029486879236,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000145_ai_019_fabricated,33,7,26,phase7c1_collection_manifest_000145_ai_019_fabricated_w0024;phase7c1_collection_manifest_000145_ai_019_fabricated_w0025;phase7c1_collection_manifest_000145_ai_019_fabricated_w0019;phase7c1_collection_manifest_000145_ai_019_fabricated_w0027;phase7c1_collection_manifest_000145_ai_019_fabricated_w0005,true,0.6,0.9439834338106802,0.7791166907279243,0.46978784375566346,0.3977375007722752,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000149_human_019_fabricated,26,6,20,phase7c1_collection_manifest_000149_human_019_fabricated_w0001;phase7c1_collection_manifest_000149_human_019_fabricated_w0006;phase7c1_collection_manifest_000149_human_019_fabricated_w0009;phase7c1_collection_manifest_000149_human_019_fabricated_w0002;phase7c1_collection_manifest_000149_human_019_fabricated_w0022,true,0.6,0.99826812041814,0.7551389873529682,0.5964296582654197,0.29439193315172035,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000153_ai_020_fabricated,31,6,25,phase7c1_collection_manifest_000153_ai_020_fabricated_w0004;phase7c1_collection_manifest_000153_ai_020_fabricated_w0024;phase7c1_collection_manifest_000153_ai_020_fabricated_w0009;phase7c1_collection_manifest_000153_ai_020_fabricated_w0003;phase7c1_collection_manifest_000153_ai_020_fabricated_w0005,true,0.6,0.9643705953778176,0.7223593892169642,0.4347999336757156,0.18650177514715305,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000157_human_020_fabricated,26,5,21,phase7c1_collection_manifest_000157_human_020_fabricated_w0013;phase7c1_collection_manifest_000157_human_020_fabricated_w0017;phase7c1_collection_manifest_000157_human_020_fabricated_w0007;phase7c1_collection_manifest_000157_human_020_fabricated_w0014;phase7c1_collection_manifest_000157_human_020_fabricated_w0016,true,0.2,0.9784676707561787,0.8925358017075453,0.42053961557076647,0.5860744150230185,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000161_ai_021_fabricated,30,5,25,phase7c1_collection_manifest_000161_ai_021_fabricated_w0011;phase7c1_collection_manifest_000161_ai_021_fabricated_w0012;phase7c1_collection_manifest_000161_ai_021_fabricated_w0029;phase7c1_collection_manifest_000161_ai_021_fabricated_w0023;phase7c1_collection_manifest_000161_ai_021_fabricated_w0003,false,0.0,0.6502684193165208,0.9787514399832005,0.28197847226999595,0.3732551769718948,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000165_human_021_fabricated,27,5,22,phase7c1_collection_manifest_000165_human_021_fabricated_w0011;phase7c1_collection_manifest_000165_human_021_fabricated_w0008;phase7c1_collection_manifest_000165_human_021_fabricated_w0022;phase7c1_collection_manifest_000165_human_021_fabricated_w0000;phase7c1_collection_manifest_000165_human_021_fabricated_w0016,true,0.2,0.9953970877537706,0.8333162190761949,0.36187492847529656,0.31255517456214843,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000169_ai_022_fabricated,32,6,26,phase7c1_collection_manifest_000169_ai_022_fabricated_w0023;phase7c1_collection_manifest_000169_ai_022_fabricated_w0022;phase7c1_collection_manifest_000169_ai_022_fabricated_w0026;phase7c1_collection_manifest_000169_ai_022_fabricated_w0027;phase7c1_collection_manifest_000169_ai_022_fabricated_w0010,true,0.4,0.7309499801388742,0.8729385299768583,0.505624449121541,0.3051317116842989,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000173_human_022_fabricated,22,5,17,phase7c1_collection_manifest_000173_human_022_fabricated_w0001;phase7c1_collection_manifest_000173_human_022_fabricated_w0010;phase7c1_collection_manifest_000173_human_022_fabricated_w0015;phase7c1_collection_manifest_000173_human_022_fabricated_w0005;phase7c1_collection_manifest_000173_human_022_fabricated_w0002,true,0.6,0.9657139396914531,0.9014527379213547,0.6564444413910282,0.41468088712974477,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000177_ai_023_fabricated,28,4,24,phase7c1_collection_manifest_000177_ai_023_fabricated_w0008;phase7c1_collection_manifest_000177_ai_023_fabricated_w0011;phase7c1_collection_manifest_000177_ai_023_fabricated_w0019;phase7c1_collection_manifest_000177_ai_023_fabricated_w0022;phase7c1_collection_manifest_000177_ai_023_fabricated_w0018,true,0.4,0.9121560044871486,0.807565661492954,0.6020868350736461,0.4071463396855209,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000181_human_023_fabricated,26,5,21,phase7c1_collection_manifest_000181_human_023_fabricated_w0011;phase7c1_collection_manifest_000181_human_023_fabricated_w0003;phase7c1_collection_manifest_000181_human_023_fabricated_w0019;phase7c1_collection_manifest_000181_human_023_fabricated_w0012;phase7c1_collection_manifest_000181_human_023_fabricated_w0024,true,0.2,0.7897525425224592,0.736887074605646,0.3479645932031688,0.3931919383272005,experimental timestamp-aligned localization summary; not proof of fabrication
