finetune_row_id,parent_row_id,data_source,split,audio_path,sample_id,base_id,split_group_id,risk_target,risk_label,source_branch_role,aasist_label,sample_weight,weight_reason,window_strategy,window_start_time,window_end_time,use_for_aasist_training,manipulation_type,source_origin,partial_fabrication_binary,suspicious_start_time,suspicious_end_time,notes
aft_train_000969,cmb_train_000968,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8578343.wav,PA_E_8578343,old_PA_E_8578343,old_PA_E_8578343,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000970,cmb_train_000969,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6044162.wav,PA_E_6044162,old_PA_E_6044162,old_PA_E_6044162,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000971,cmb_train_000970,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9338866.wav,PA_E_9338866,old_PA_E_9338866,old_PA_E_9338866,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000972,cmb_train_000971,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_2550441.wav,PA_E_2550441,old_PA_E_2550441,old_PA_E_2550441,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000973,cmb_train_000972,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9479023.wav,PA_E_9479023,old_PA_E_9479023,old_PA_E_9479023,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000974,cmb_train_000973,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1100247.wav,PA_E_1100247,old_PA_E_1100247,old_PA_E_1100247,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000975,cmb_train_000974,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_5245413.wav,PA_E_5245413,old_PA_E_5245413,old_PA_E_5245413,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000976,cmb_train_000975,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4857640.wav,PA_E_4857640,old_PA_E_4857640,old_PA_E_4857640,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000977,cmb_train_000976,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_2178600.wav,PA_E_2178600,old_PA_E_2178600,old_PA_E_2178600,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000978,cmb_train_000977,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6975992.wav,PA_E_6975992,old_PA_E_6975992,old_PA_E_6975992,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000979,cmb_train_000978,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6318754.wav,PA_E_6318754,old_PA_E_6318754,old_PA_E_6318754,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000980,cmb_train_000979,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4933963.wav,PA_E_4933963,old_PA_E_4933963,old_PA_E_4933963,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000981,cmb_train_000980,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_2790533.wav,PA_E_2790533,old_PA_E_2790533,old_PA_E_2790533,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000982,cmb_train_000981,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1795716.wav,PA_E_1795716,old_PA_E_1795716,old_PA_E_1795716,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000983,cmb_train_000982,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6543926.wav,PA_E_6543926,old_PA_E_6543926,old_PA_E_6543926,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000984,cmb_train_000983,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4593861.wav,PA_E_4593861,old_PA_E_4593861,old_PA_E_4593861,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000985,cmb_train_000984,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_5297185.wav,PA_E_5297185,old_PA_E_5297185,old_PA_E_5297185,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000986,cmb_train_000985,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7201710.wav,PA_E_7201710,old_PA_E_7201710,old_PA_E_7201710,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000987,cmb_train_000986,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3721479.wav,PA_E_3721479,old_PA_E_3721479,old_PA_E_3721479,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000988,cmb_train_000987,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9582528.wav,PA_E_9582528,old_PA_E_9582528,old_PA_E_9582528,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000989,cmb_train_000988,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6887208.wav,PA_E_6887208,old_PA_E_6887208,old_PA_E_6887208,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000990,cmb_train_000989,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_5462117.wav,PA_E_5462117,old_PA_E_5462117,old_PA_E_5462117,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000991,cmb_train_000990,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1049938.wav,PA_E_1049938,old_PA_E_1049938,old_PA_E_1049938,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000992,cmb_train_000991,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6325479.wav,PA_E_6325479,old_PA_E_6325479,old_PA_E_6325479,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000993,cmb_train_000992,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7279555.wav,PA_E_7279555,old_PA_E_7279555,old_PA_E_7279555,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000994,cmb_train_000993,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8147246.wav,PA_E_8147246,old_PA_E_8147246,old_PA_E_8147246,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000995,cmb_train_000994,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1352756.wav,PA_E_1352756,old_PA_E_1352756,old_PA_E_1352756,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000996,cmb_train_000995,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3604500.wav,PA_E_3604500,old_PA_E_3604500,old_PA_E_3604500,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000997,cmb_train_000996,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9197222.wav,PA_E_9197222,old_PA_E_9197222,old_PA_E_9197222,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000998,cmb_train_000997,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6698733.wav,PA_E_6698733,old_PA_E_6698733,old_PA_E_6698733,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000999,cmb_train_000998,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9014985.wav,PA_E_9014985,old_PA_E_9014985,old_PA_E_9014985,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_001000,cmb_train_000999,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9832377.wav,PA_E_9832377,old_PA_E_9832377,old_PA_E_9832377,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_001001,cmb_train_001000,phase7c1,train,data/phase7c1/raw/ai_direct/ai_001_direct.wav,ai_001_direct,base_001,base_001,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_start,0.0,4.0375,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001002,cmb_train_001000,phase7c1,train,data/phase7c1/raw/ai_direct/ai_001_direct.wav,ai_001_direct,base_001,base_001,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_middle,26.1412,30.1788,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001003,cmb_train_001000,phase7c1,train,data/phase7c1/raw/ai_direct/ai_001_direct.wav,ai_001_direct,base_001,base_001,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_end,52.2825,56.32,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001004,cmb_train_001001,phase7c1,train,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,ai_001_fabricated,base_001,base_001,1,partial fabrication,partial_fabrication,0,2.5,phase7c1_partial_fabrication,partial_suspicious_region,20.9022,24.9397,True,partial_ai_insert,mixed,1,18.024,27.818,forensic-risk positive; partial/splice — not pure origin label
aft_train_001005,cmb_train_001002,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,ai_001_mixer_processed,base_001,base_001,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_start,0.0,4.0375,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001006,cmb_train_001002,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,ai_001_mixer_processed,base_001,base_001,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_middle,26.7279,30.7654,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001007,cmb_train_001002,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,ai_001_mixer_processed,base_001,base_001,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_end,53.4558,57.4933,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001008,cmb_train_001003,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,ai_001_replay_laptop_mobile,base_001,base_001,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_start,0.0,4.0375,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001009,cmb_train_001003,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,ai_001_replay_laptop_mobile,base_001,base_001,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_middle,26.1666,30.2041,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001010,cmb_train_001003,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,ai_001_replay_laptop_mobile,base_001,base_001,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_end,52.3331,56.3706,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001011,cmb_train_001004,phase7c1,train,data/phase7c1/raw/human_clean/human_001_clean.wav,human_001_clean,base_001,base_001,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_start,0.0,4.0375,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001012,cmb_train_001004,phase7c1,train,data/phase7c1/raw/human_clean/human_001_clean.wav,human_001_clean,base_001,base_001,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_middle,19.0479,23.0854,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001013,cmb_train_001004,phase7c1,train,data/phase7c1/raw/human_clean/human_001_clean.wav,human_001_clean,base_001,base_001,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_end,38.0958,42.1333,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001014,cmb_train_001005,phase7c1,train,data/phase7c1/raw/human_fabricated/human_001_fabricated.wav,human_001_fabricated,base_001,base_001,1,partial fabrication,partial_fabrication,0,2.5,phase7c1_partial_fabrication,partial_suspicious_region,18.1522,22.1897,True,partial_ai_insert,mixed,1,16.049,24.293,forensic-risk positive; partial/splice — not pure origin label
aft_train_001015,cmb_train_001006,phase7c1,train,data/phase7c1/raw/human_mixer/human_001_mixer_processed.wav,human_001_mixer_processed,base_001,base_001,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_start,0.0,4.0375,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001016,cmb_train_001006,phase7c1,train,data/phase7c1/raw/human_mixer/human_001_mixer_processed.wav,human_001_mixer_processed,base_001,base_001,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_middle,18.5252,22.5628,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001017,cmb_train_001006,phase7c1,train,data/phase7c1/raw/human_mixer/human_001_mixer_processed.wav,human_001_mixer_processed,base_001,base_001,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_end,37.0505,41.088,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001018,cmb_train_001007,phase7c1,train,data/phase7c1/raw/human_replay/human_001_replay_laptop_mobile.wav,human_001_replay_laptop_mobile,base_001,base_001,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_start,0.0,4.0375,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001019,cmb_train_001007,phase7c1,train,data/phase7c1/raw/human_replay/human_001_replay_laptop_mobile.wav,human_001_replay_laptop_mobile,base_001,base_001,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_middle,14.6711,18.7086,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001020,cmb_train_001007,phase7c1,train,data/phase7c1/raw/human_replay/human_001_replay_laptop_mobile.wav,human_001_replay_laptop_mobile,base_001,base_001,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_end,29.3422,33.3797,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001021,cmb_train_001008,phase7c1,train,data/phase7c1/raw/ai_direct/ai_002_direct.wav,ai_002_direct,base_002,base_002,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_start,0.0,4.0375,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001022,cmb_train_001008,phase7c1,train,data/phase7c1/raw/ai_direct/ai_002_direct.wav,ai_002_direct,base_002,base_002,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_middle,18.1347,22.1722,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001023,cmb_train_001008,phase7c1,train,data/phase7c1/raw/ai_direct/ai_002_direct.wav,ai_002_direct,base_002,base_002,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_end,36.2694,40.3069,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001024,cmb_train_001009,phase7c1,train,data/phase7c1/raw/ai_fabricated/ai_002_fabricated.wav,ai_002_fabricated,base_002,base_002,1,partial fabrication,partial_fabrication,0,2.5,phase7c1_partial_fabrication,partial_suspicious_region,37.0173,41.0548,True,partial_ai_insert,mixed,1,35.741,42.331,forensic-risk positive; partial/splice — not pure origin label
aft_train_001025,cmb_train_001010,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_002_mixer_processed.wav,ai_002_mixer_processed,base_002,base_002,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_start,0.0,4.0375,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001026,cmb_train_001010,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_002_mixer_processed.wav,ai_002_mixer_processed,base_002,base_002,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_middle,18.5146,22.5521,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001027,cmb_train_001010,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_002_mixer_processed.wav,ai_002_mixer_processed,base_002,base_002,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_end,37.0292,41.0667,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001028,cmb_train_001011,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_002_replay_laptop_mobile.wav,ai_002_replay_laptop_mobile,base_002,base_002,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_start,0.0,4.0375,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001029,cmb_train_001011,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_002_replay_laptop_mobile.wav,ai_002_replay_laptop_mobile,base_002,base_002,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_middle,13.5795,17.617,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001030,cmb_train_001011,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_002_replay_laptop_mobile.wav,ai_002_replay_laptop_mobile,base_002,base_002,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_end,27.1591,31.1966,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001031,cmb_train_001012,phase7c1,train,data/phase7c1/raw/human_clean/human_002_clean.wav,human_002_clean,base_002,base_002,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_start,0.0,4.0375,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001032,cmb_train_001012,phase7c1,train,data/phase7c1/raw/human_clean/human_002_clean.wav,human_002_clean,base_002,base_002,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_middle,15.4639,19.5014,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001033,cmb_train_001012,phase7c1,train,data/phase7c1/raw/human_clean/human_002_clean.wav,human_002_clean,base_002,base_002,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_end,30.9278,34.9653,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001034,cmb_train_001013,phase7c1,train,data/phase7c1/raw/human_fabricated/human_002_fabricated.wav,human_002_fabricated,base_002,base_002,1,partial fabrication,partial_fabrication,0,2.5,phase7c1_partial_fabrication,partial_suspicious_region,6.7153,10.7527,True,partial_ai_insert,mixed,1,5.697,11.771,forensic-risk positive; partial/splice — not pure origin label
aft_train_001035,cmb_train_001014,phase7c1,train,data/phase7c1/raw/human_mixer/human_002_mixer_processed.wav,human_002_mixer_processed,base_002,base_002,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_start,0.0,4.0375,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001036,cmb_train_001014,phase7c1,train,data/phase7c1/raw/human_mixer/human_002_mixer_processed.wav,human_002_mixer_processed,base_002,base_002,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_middle,14.8026,18.8401,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001037,cmb_train_001014,phase7c1,train,data/phase7c1/raw/human_mixer/human_002_mixer_processed.wav,human_002_mixer_processed,base_002,base_002,1,human mixer,human_mixer,0,2.0,phase7c1_human_mixer,phase7c1_end,29.6052,33.6427,True,mixer_processed,human,0,,,channel/mixer processing risk
aft_train_001038,cmb_train_001015,phase7c1,train,data/phase7c1/raw/human_replay/human_002_replay_laptop_mobile.wav,human_002_replay_laptop_mobile,base_002,base_002,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_start,0.0,4.0375,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001039,cmb_train_001015,phase7c1,train,data/phase7c1/raw/human_replay/human_002_replay_laptop_mobile.wav,human_002_replay_laptop_mobile,base_002,base_002,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_middle,11.3274,15.3649,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001040,cmb_train_001015,phase7c1,train,data/phase7c1/raw/human_replay/human_002_replay_laptop_mobile.wav,human_002_replay_laptop_mobile,base_002,base_002,1,human replay,human_replay,0,2.0,phase7c1_human_replay,phase7c1_end,22.6549,26.6924,True,human_replay,human,0,,,human-origin replay/rerecording risk
aft_train_001041,cmb_train_001016,phase7c1,train,data/phase7c1/raw/ai_direct/ai_003_direct.wav,ai_003_direct,base_003,base_003,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_start,0.0,4.0375,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001042,cmb_train_001016,phase7c1,train,data/phase7c1/raw/ai_direct/ai_003_direct.wav,ai_003_direct,base_003,base_003,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_middle,22.0792,26.1167,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001043,cmb_train_001016,phase7c1,train,data/phase7c1/raw/ai_direct/ai_003_direct.wav,ai_003_direct,base_003,base_003,1,direct ai,direct_ai,0,3.0,phase7c1_direct_ai,phase7c1_end,44.1584,48.1959,True,clean_direct,ai,0,,,direct synthetic/spoof evidence
aft_train_001044,cmb_train_001017,phase7c1,train,data/phase7c1/raw/ai_fabricated/ai_003_fabricated.wav,ai_003_fabricated,base_003,base_003,1,partial fabrication,partial_fabrication,0,2.5,phase7c1_partial_fabrication,partial_suspicious_region,3.2228,7.2603,True,partial_ai_insert,mixed,1,1.952,8.531,forensic-risk positive; partial/splice — not pure origin label
aft_train_001045,cmb_train_001018,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_003_mixer_processed.wav,ai_003_mixer_processed,base_003,base_003,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_start,0.0,4.0375,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001046,cmb_train_001018,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_003_mixer_processed.wav,ai_003_mixer_processed,base_003,base_003,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_middle,22.7919,26.8294,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001047,cmb_train_001018,phase7c1,train,data/phase7c1/raw/ai_mixer/ai_003_mixer_processed.wav,ai_003_mixer_processed,base_003,base_003,1,ai mixer,ai_mixer,0,2.0,phase7c1_ai_mixer,phase7c1_end,45.5838,49.6213,True,mixer_processed,ai,0,,,channel/mixer processing risk
aft_train_001048,cmb_train_001019,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_003_replay_laptop_mobile.wav,ai_003_replay_laptop_mobile,base_003,base_003,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_start,0.0,4.0375,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001049,cmb_train_001019,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_003_replay_laptop_mobile.wav,ai_003_replay_laptop_mobile,base_003,base_003,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_middle,19.8128,23.8503,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001050,cmb_train_001019,phase7c1,train,data/phase7c1/raw/ai_repeat/ai_003_replay_laptop_mobile.wav,ai_003_replay_laptop_mobile,base_003,base_003,1,ai replay,ai_replay,0,2.0,phase7c1_ai_replay,phase7c1_end,39.6257,43.6632,True,ai_replay,ai,0,,,AI-origin with replay chain risk
aft_train_001051,cmb_train_001020,phase7c1,train,data/phase7c1/raw/human_clean/human_003_clean.wav,human_003_clean,base_003,base_003,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_start,0.0,4.0375,True,clean_direct,human,0,,,low-risk clean human speech
aft_train_001052,cmb_train_001020,phase7c1,train,data/phase7c1/raw/human_clean/human_003_clean.wav,human_003_clean,base_003,base_003,0,clean human,clean_human,1,4.0,phase7c1_clean_human_boost,phase7c1_middle,17.6021,21.6396,True,clean_direct,human,0,,,low-risk clean human speech
