schema_version,file_id,audio_path,source_dataset,split,known_origin_label,known_manipulation_labels,duration_sec,sample_rate,feature_source,extraction_status,warning_message,rms_mean,rms_std,rms_min,rms_max,peak_amplitude,mean_amplitude,std_amplitude,dc_offset,zero_crossing_rate_mean,zero_crossing_rate_std,clipping_ratio,silence_ratio,active_audio_ratio,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_contrast_mean,spectral_contrast_std,low_band_energy_ratio,mid_band_energy_ratio,high_band_energy_ratio,very_high_band_energy_ratio,noise_floor_proxy,snr_proxy,dynamic_range_proxy,spectral_entropy_mean,spectral_entropy_std,high_freq_rolloff_ratio,bandwidth_occupied_95,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
phase8c_v1,phase7c1_collection_manifest_000085_human_011_fabricated,data/phase7c1/raw/human_fabricated/human_011_fabricated.wav,phase7c1,train,mixed,edited_spliced;partial_fabrication,49.537,16000,phase8c_acoustic_librosa,ok,,0.073937342,0.050662775,2.0796238e-05,0.23830929,0.79414707,0.052874412,0.089657557,-1.5558395e-05,0.1180903,0.09708723,0,0.0174306,0.9825694,1643.1062,950.16079,1605.38,469.18445,3203.8261,1762.989,0.030760299,0.050411435,24.06074,3.4913245,0.47747867,0.49567659,0.026844741,,0.0061377361,22.201106,0.23828849,3.6939064,1.1033191,0.40047826,0.18652344,-235.63045,92.142742,97.746756,55.528194,-2.9497649,25.065321,29.618039,29.518186,-4.2217634,20.853109,-15.157455,14.534343,-4.6276615,14.174896,-14.624628,13.673839,-5.9749983,10.309983,-14.627433,14.311814,-8.1598255,11.625707,-9.5258543,10.071494,-5.8262094,8.9842309
phase8c_v1,phase7c1_collection_manifest_000086_human_011_mixer_processed,data/phase7c1/raw/human_mixer/human_011_mixer_processed.wav,phase7c1,train,human,mixer_channel_processed,37.184,16000,phase8c_acoustic_librosa,ok,,0.11793077,0.066086151,0.00020858305,0.28283751,0.61163151,0.090765552,0.13524367,-4.9337767e-05,0.11061775,0.06874853,0,0,1,1555.1748,622.8774,1600.5187,333.2268,3033.2585,1218.4668,0.015503788,0.023181215,25.150079,2.7076275,0.52002401,0.47013804,0.0098379541,,0.016276883,11.886724,0.28262892,3.3339512,1.0927484,0.37915732,0.10693359,-172.71414,44.427458,96.017959,33.883915,-12.664552,16.137876,38.628403,24.191237,-8.0386325,12.775536,-28.937394,12.363545,0.79220088,12.195795,-25.427533,9.6744629,-12.601068,8.8667627,-23.535861,10.340953,-11.76247,8.7573041,-12.30599,8.1217608,-17.030144,7.7438997
phase8c_v1,phase7c1_collection_manifest_000087_human_011_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_011_replay_laptop_mobile.wav,phase7c1,train,human,replay_rerecorded,34.401,16000,phase8c_acoustic_librosa,ok,,0.038471621,0.013861896,0.021523591,0.10842358,0.36797702,0.030196039,0.040915297,-3.9144667e-05,0.13617601,0.022339043,0,0,1,1801.4944,193.87884,1734.2135,139.44729,3714.4952,548.62942,0.04169535,0.019688003,21.542135,1.3039782,0.12672001,0.85034748,0.02293251,,0.027472196,2.0925825,0.086899981,4.6501489,0.56824382,0.4643119,0.24609375,-152.86903,12.826157,90.488001,9.7159998,-24.745927,8.2389884,4.4514353,6.7694813,-13.725041,6.2529932,-4.4790344,5.1114742,-24.412564,8.2655227,-7.2439846,5.6767954,-19.135802,6.3343289,-6.1759196,5.6137251,-16.080047,4.8258875,-2.618754,4.7210804,-10.835711,4.7463052
phase8c_v1,phase7c1_collection_manifest_000088_ai_012_direct,data/phase7c1/raw/ai_direct/ai_012_direct.wav,phase7c1,train,ai_synthetic,clean,43.703,16000,phase8c_acoustic_librosa,ok,,0.085896909,0.051923383,1.5810576e-05,0.28057829,0.85872555,0.061773253,0.10037988,-0.0005474959,0.10340875,0.11105229,0,0.005124451,0.99487555,1633.4798,1100.2408,1590.8438,542.1484,3117.8395,1853.0653,0.011035406,0.021419574,23.840643,2.9728753,0.33709499,0.64472931,0.018175708,,0.015388926,10.015687,0.28056246,2.9994782,1.22807,0.38972994,0.22119141,-238.27589,121.49866,84.647647,44.645531,0.1054406,41.314184,24.52881,32.265027,0.55368048,24.139764,-3.0079281,19.889928,-4.9660979,15.605757,-5.2514604,18.292068,-7.7955654,17.58244,-5.2119747,12.892658,0.98617204,13.023279,-9.6599922,13.500045,4.6095431,8.6394736
phase8c_v1,phase7c1_collection_manifest_000089_ai_012_fabricated,data/phase7c1/raw/ai_fabricated/ai_012_fabricated.wav,phase7c1,train,mixed,edited_spliced;partial_fabrication,51.715,16000,phase8c_acoustic_librosa,ok,,0.079265207,0.048060853,1.0860743e-05,0.27215654,0.83376408,0.057198628,0.092722335,-0.0004537461,0.10505626,0.10550139,0,0.0043290043,0.995671,1654.2131,1033.1174,1607.8727,520.42897,3204.415,1773.7371,0.013085122,0.025778929,24.04045,3.0015892,0.33648289,0.64465534,0.018861767,,0.01529505,9.411186,0.27214569,3.093994,1.203542,0.40055188,0.22412109,-232.16607,114.63586,85.934782,42.031294,-4.2413085,40.080495,24.328024,30.87616,-1.3478839,23.250516,-3.1217055,18.589318,-5.8386661,15.085676,-7.3813915,18.023562,-6.1049707,16.939765,-8.0027611,14.05589,0.1652022,12.438973,-9.3177591,12.720484,2.4786697,9.640458
phase8c_v1,phase7c1_collection_manifest_000090_ai_012_mixer_processed,data/phase7c1/raw/ai_mixer/ai_012_mixer_processed.wav,phase7c1,train,ai_synthetic,mixer_channel_processed,44.181,16000,phase8c_acoustic_librosa,ok,,0.098795123,0.06296549,2.1483283e-05,0.27135161,0.65101272,0.071878292,0.11716853,-4.0623809e-05,0.11558123,0.049915108,0,0.00072411296,0.99927589,1518.8317,493.7261,1553.6068,407.28233,3001.4143,1155.7509,0.01483531,0.021831181,24.915865,2.923432,0.43072517,0.56236875,0.0069060756,,0.010081452,17.474213,0.27133012,3.5709821,1.0141927,0.37517679,0.22607422,-194.83024,54.926521,104.82734,26.37956,-24.174879,24.049251,27.370063,27.058069,-7.843965,17.751991,-28.69497,15.899214,-5.112466,11.628618,-22.096763,11.704184,-4.1538581,14.284295,-15.684604,9.2744067,-14.337229,11.384876,-11.977374,10.601256,-11.737001,7.794387
phase8c_v1,phase7c1_collection_manifest_000091_ai_012_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_012_replay_laptop_mobile.wav,phase7c1,train,ai_synthetic,replay_rerecorded,54.985,16000,phase8c_acoustic_librosa,ok,,0.053764507,0.019845773,0.019677024,0.12609988,0.43859684,0.041010468,0.057324542,-4.565095e-05,0.2160592,0.097906275,0,0,1,2384.7047,744.99792,1858.6302,290.01132,4489.9742,1046.1317,0.060338119,0.042830867,22.039914,1.5771596,0.075165557,0.6345974,0.29023704,,0.029522453,2.8010026,0.10642286,4.8223415,0.61370271,0.56124677,0.71679688,-127.50238,25.262679,65.662228,26.097652,-17.144523,22.36242,6.5100265,18.073742,-23.29588,15.523887,-6.0472587,10.290849,-19.664993,8.567923,-8.5263599,8.8223534,-18.586621,7.0191028,-3.8090356,6.2492167,-18.483271,7.2330961,-2.5991988,6.2589396,-11.698757,6.5634869
phase8c_v1,phase7c1_collection_manifest_000092_human_012_clean,data/phase7c1/raw/human_clean/human_012_clean.wav,phase7c1,train,human,clean,44.278,16000,phase8c_acoustic_librosa,ok,,0.1163263,0.066951819,1.7952039e-05,0.35566503,1.2502007,0.084599372,0.13423298,2.8533082e-05,0.16714248,0.13381379,1.6938482e-05,0.0050578035,0.9949422,2173.4543,1053.9073,1800.3548,396.63075,4083.1546,1548.9595,0.035096361,0.055391773,24.505119,3.5197504,0.25701313,0.70668354,0.036303326,,0.0067609982,28.587078,0.35564709,3.7646321,1.154954,0.51039432,0.34228516,-183.17873,101.00628,59.595642,48.291665,2.4472316,40.442589,26.123653,33.25493,-17.066732,24.611177,-15.685207,18.260485,-8.1654011,16.558931,-14.578004,14.98999,-12.089543,14.30829,-12.307222,11.239806,-6.1671774,12.443134,-11.031383,11.285996,-5.0995679,9.3915884
phase8c_v1,phase7c1_collection_manifest_000093_human_012_fabricated,data/phase7c1/raw/human_fabricated/human_012_fabricated.wav,phase7c1,train,mixed,edited_spliced;partial_fabrication,50.875,16000,phase8c_acoustic_librosa,ok,,0.11251421,0.067477092,1.7854634e-05,0.35565963,1.2477136,0.081438792,0.13120332,2.466964e-05,0.16785359,0.13552324,1.4742015e-05,0.0050314465,0.99496855,2142.6557,1091.2771,1784.8509,413.95982,4026.7492,1631.1078,0.037066381,0.056333863,24.069258,3.4878366,0.3062269,0.65539163,0.038381467,,0.0051087015,37.199619,0.35564178,3.8082569,1.1772178,0.50334365,0.34423828,-192.25478,110.09632,60.686487,52.389249,3.0290977,38.854928,25.77388,32.971185,-12.226238,27.437072,-13.882942,18.139939,-7.121692,16.46681,-12.777589,15.107472,-11.209207,14.26218,-10.847858,11.783225,-6.051519,12.129753,-10.322353,11.049804,-5.02474,9.2809281
phase8c_v1,phase7c1_collection_manifest_000094_human_012_mixer_processed,data/phase7c1/raw/human_mixer/human_012_mixer_processed.wav,phase7c1,train,human,mixer_channel_processed,44.032,16000,phase8c_acoustic_librosa,ok,,0.11186288,0.056175746,3.6277255e-05,0.29843161,0.6272127,0.085002244,0.12522152,-3.7470113e-05,0.1456266,0.067656299,0,0.00072621641,0.99927378,1731.426,511.42306,1450.7435,308.47103,3138.0038,857.29123,0.015016751,0.024253994,25.819574,3.1553339,0.26719335,0.70502089,0.027785767,,0.016801978,10.232518,0.29839534,3.7477438,0.97551224,0.39225048,0.33642578,-163.11529,49.217546,88.992657,31.784894,-36.426921,25.048688,48.469797,30.913104,-22.013443,19.933689,-31.543661,17.960322,-7.5499166,14.650223,-21.183055,11.973271,-5.3674399,13.6643,-21.185795,9.5454645,-12.914602,10.656528,-11.063871,9.4839915,-16.292615,8.9711253
phase8c_v1,phase7c1_collection_manifest_000095_human_012_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_012_replay_laptop_mobile.wav,phase7c1,train,human,replay_rerecorded,31.429,16000,phase8c_acoustic_librosa,ok,,0.070749536,0.029714476,0.021016076,0.20041849,0.50186265,0.054636492,0.076803901,-5.5666259e-05,0.16799706,0.051448585,0,0,1,2060.6527,406.00808,1808.8782,250.7333,3997.0673,851.94599,0.044735131,0.030138448,22.787345,2.0197417,0.036953352,0.88983954,0.073207106,,0.034040794,3.3371088,0.17940241,4.4980877,0.75523506,0.49963342,0.46044922,-107.23807,24.14235,75.811541,14.717437,-31.661984,12.394788,4.1033482,14.958122,-19.699769,12.6084,-13.012448,7.1121226,-16.293623,6.4502188,-22.169297,8.9928919,-9.6350027,8.2437919,-12.06297,7.6470567,-7.9660646,6.984231,-6.3362854,4.8752038,-14.582509,5.9690048
phase8c_v1,phase7c1_collection_manifest_000096_ai_013_direct,data/phase7c1/raw/ai_direct/ai_013_direct.wav,phase7c1,train,ai_synthetic,clean,54.152,16000,phase8c_acoustic_librosa,ok,,0.078774109,0.061718795,2.0123767e-05,0.27160156,0.78531277,0.054590723,0.10009511,-2.5650089e-05,0.15331426,0.13259239,0,0.072061429,0.92793857,1860.803,1279.4641,1658.6534,544.68738,3527.3922,2119.4134,0.04876521,0.063117648,21.507652,2.5444192,0.77390348,0.15367512,0.072421394,,0.00011979516,1320.6936,0.27158144,3.9941648,1.1891212,0.44092403,0.63867188,-273.50055,157.44392,80.838618,80.32226,9.2728848,29.503716,19.176284,30.763437,15.134281,22.637759,-2.7445444,13.859782,1.7667785,14.184153,-0.37979869,11.711849,-4.2529348,12.831995,-0.46403701,11.249811,-5.144458,9.5119825,-5.2670737,9.858521,-3.4591534,8.2355074
phase8c_v1,phase7c1_collection_manifest_000097_ai_013_fabricated,data/phase7c1/raw/ai_fabricated/ai_013_fabricated.wav,phase7c1,train,mixed,edited_spliced;partial_fabrication,62.113,16000,phase8c_acoustic_librosa,ok,,0.08038225,0.063575946,1.0107915e-05,0.34972584,0.84478974,0.056632532,0.10251072,-1.4127249e-05,0.15385989,0.13028154,0,0.063336766,0.93666323,1869.377,1241.522,1654.4467,536.27613,3530.9925,2071.5188,0.045877916,0.06186089,21.960582,2.8229535,0.65932124,0.27639577,0.064282994,,0.00014274292,1136.1316,0.34971574,3.9285991,1.1932272,0.44137407,0.54003906,-266.3405,146.96336,79.946966,76.174087,8.0526199,30.851544,18.895315,31.132168,6.7706893,31.877463,-4.0403061,14.427588,1.3633615,14.234003,-1.6176278,12.238231,-5.1169971,12.492827,-0.6866044,10.934314,-5.9682625,9.6555231,-5.6368563,9.8340677,-3.7349844,8.2043682
phase8c_v1,phase7c1_collection_manifest_000098_ai_013_mixer_processed,data/phase7c1/raw/ai_mixer/ai_013_mixer_processed.wav,phase7c1,train,ai_synthetic,mixer_channel_processed,54.912,16000,phase8c_acoustic_librosa,ok,,0.075323157,0.057264205,2.1541604e-05,0.29484585,0.64124697,0.055709181,0.094646688,-5.6367391e-05,0.13046864,0.090086916,0,0.00058241118,0.99941759,1596.2987,784.54728,1565.2125,385.86742,2976.7673,1344.2272,0.029423353,0.045780528,23.041978,2.0894307,0.62904937,0.34787856,0.023072071,,0.010039084,15.245088,0.2948243,4.0776064,0.96665932,0.37209591,0.24414062,-196.14416,61.269046,107.39144,47.823593,-14.568323,20.423319,24.69197,25.911771,4.7115976,17.608745,-22.243318,16.556753,-3.862174,11.50804,-14.384563,8.8824989,-1.5718715,9.7703257,-14.213071,9.7067935,-16.305177,11.225362,-8.939726,8.116611,-14.287122,7.8701181
phase8c_v1,phase7c1_collection_manifest_000099_ai_013_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_013_replay_laptop_mobile.wav,phase7c1,train,ai_synthetic,replay_rerecorded,60.888,16000,phase8c_acoustic_librosa,ok,,0.0501284,0.01971242,0.016950866,0.11059768,0.54552734,0.037429795,0.053872336,-4.3965365e-05,0.20860129,0.11791798,0,0,1,2392.5428,954.89145,1887.0997,244.46198,4548.7388,1232.3258,0.069548247,0.053175746,21.413225,1.2630253,0.096712126,0.62625647,0.2770314,,0.027649354,2.8024942,0.093646809,5.0109483,0.50202217,0.56859235,0.86279297,-131.04789,32.055015,64.784502,38.878399,-16.873698,24.324782,-0.74036125,17.864491,-11.116274,10.496205,-12.078135,10.871091,-20.980257,8.0406413,-8.4946663,9.7051955,-19.568468,7.2797016,-4.5059139,7.2234704,-15.333658,7.0849766,-4.0807775,6.3301913,-15.603455,5.8301745
phase8c_v1,phase7c1_collection_manifest_000100_human_013_clean,data/phase7c1/raw/human_clean/human_013_clean.wav,phase7c1,train,human,clean,39.474,16000,phase8c_acoustic_librosa,ok,,0.08984223,0.060439341,0.00010190751,0.43329224,0.99998873,0.061782342,0.10829982,-2.0833165e-05,0.1068873,0.094143218,1.2666726e-05,0,1,1222.4217,902.01384,1199.1977,585.97434,2267.7902,1728.6212,0.013287058,0.036035571,23.699044,2.2720567,0.36430592,0.63456572,0.001128361,,0.0087986905,19.019745,0.43319035,3.2663838,1.0613311,0.28347378,0.11376953,-259.94992,70.298611,126.58128,49.270478,3.0540126,36.076754,10.892208,33.470074,0.40309602,20.463463,-11.896988,20.367888,-12.951417,15.696558,-6.7632519,14.325289,-14.680624,13.759682,-7.5466223,9.2741743,0.77356564,9.451863,-7.3778306,10.353323,0.42522089,7.915743
phase8c_v1,phase7c1_collection_manifest_000101_human_013_fabricated,data/phase7c1/raw/human_fabricated/human_013_fabricated.wav,phase7c1,train,mixed,edited_spliced;partial_fabrication,47.604,16000,phase8c_acoustic_librosa,ok,,0.083931834,0.058353834,0.00010185497,0.4332909,1.0000581,0.058266686,0.10223678,-8.1687224e-06,0.11206416,0.10060325,1.0503319e-05,0,1,1304.4342,960.72782,1259.0883,588.04581,2424.5999,1792.1152,0.017742997,0.045163069,23.486351,2.4265037,0.38196316,0.61611462,0.0019222265,,0.0077189291,20.263146,0.43318903,3.3219064,1.1172658,0.30307499,0.11523438,-260.46671,73.702591,118.57887,54.712656,1.9362184,35.362128,12.265505,32.369368,0.56356321,21.594276,-10.593029,20.200835,-10.536609,16.355379,-7.6882132,14.83256,-13.343041,13.790935,-7.7351782,10.39475,-1.456374,10.882012,-6.8589128,10.507799,-1.6305817,9.8252716
phase8c_v1,phase7c1_collection_manifest_000102_human_013_mixer_processed,data/phase7c1/raw/human_mixer/human_013_mixer_processed.wav,phase7c1,train,human,mixer_channel_processed,38.549,16000,phase8c_acoustic_librosa,ok,,0.096289538,0.053309891,0.00039005111,0.25632051,0.64753664,0.070465397,0.11007743,-3.6841305e-05,0.095419881,0.045631392,0,0,1,1261.978,408.6,1355.4241,313.93643,2357.2614,828.99417,0.010425158,0.017520144,24.545808,2.2442577,0.38662537,0.61231391,0.0010607217,,0.016548032,10.002554,0.25593045,3.3556711,1.0277038,0.29465768,0.109375,-202.43676,37.365378,123.47971,28.127582,-29.320114,18.724038,18.52715,22.754571,-2.378773,12.749686,-32.441256,17.605354,-11.161637,12.050334,-19.4907,11.222552,-10.331008,11.304065,-19.671783,7.7436557,-9.1019482,7.4953298,-11.166161,7.964635,-11.730567,6.3319821
phase8c_v1,phase7c1_collection_manifest_000103_human_013_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_013_replay_laptop_mobile.wav,phase7c1,train,human,replay_rerecorded,39.417,16000,phase8c_acoustic_librosa,ok,,0.04753349,0.018680884,0.022631392,0.14045031,0.53147197,0.036886524,0.051085119,-4.2186603e-05,0.17475039,0.093341103,0,0,1,2103.2255,674.00008,1909.8492,328.10585,4198.5339,1206.6414,0.054770129,0.039513807,21.590285,1.5307003,0.080361834,0.82981877,0.089819395,,0.029696492,2.4530399,0.11781892,4.6975934,0.63476731,0.52481674,0.81787109,-135.07259,19.547617,80.950705,18.053792,-21.519387,15.384833,-2.2189559,12.139889,-7.8474026,9.1440055,-13.411743,7.5732056,-19.826576,9.5328947,-14.610496,8.0573184,-12.52557,8.3753547,-10.20369,7.9932846,-13.850472,5.7473325,-1.4884208,7.0042249,-11.678848,5.4095072
phase8c_v1,phase7c1_collection_manifest_000104_ai_014_direct,data/phase7c1/raw/ai_direct/ai_014_direct.wav,phase7c1,train,ai_synthetic,clean,46.054,16000,phase8c_acoustic_librosa,ok,,0.076382555,0.054820344,0.00021248446,0.28647485,0.77362347,0.056549757,0.094045545,4.6186273e-05,0.13585069,0.13252469,0,0,1,2005.1953,1078.6856,1959.4471,346.69628,4045.2094,1761.0455,0.030730999,0.043911821,23.292106,2.5756804,0.68802674,0.26818375,0.043789514,,0.0016256559,91.051057,0.28626236,3.6219199,1.0395079,0.50565118,0.27929688,-245.96548,136.55853,69.875515,55.921256,21.484747,27.921217,22.942868,29.863489,34.54144,23.693348,2.6742753,21.035912,-6.0391443,16.511853,-0.86760197,16.599223,-6.7667248,14.824789,4.1743761,12.521113,-10.949663,12.389302,5.3635818,11.363038,-7.8055782,10.742817
phase8c_v1,phase7c1_collection_manifest_000105_ai_014_fabricated,data/phase7c1/raw/ai_fabricated/ai_014_fabricated.wav,phase7c1,train,mixed,edited_spliced;partial_fabrication,54.474,16000,phase8c_acoustic_librosa,ok,,0.079419345,0.054948367,0.00020519934,0.30820915,0.97087222,0.058635711,0.096594624,2.7539604e-05,0.13124644,0.12778286,0,0,1,1935.4328,1052.9153,1909.0002,377.97773,3904.1489,1771.8324,0.0278191,0.041917668,23.277527,2.4879492,0.61397536,0.34850536,0.037519274,,0.0018527311,81.797589,0.30800396,3.5488704,1.0406524,0.48801862,0.23876953,-235.66928,125.61969,74.421575,54.40853,19.030282,27.589846,19.283301,29.832003,23.130588,34.660819,0.21289388,20.691395,-8.6434018,16.918968,-1.6230643,15.648705,-6.919843,14.082256,1.6622591,12.947306,-10.645021,11.581085,3.6417666,11.357462,-8.3165737,10.31525
phase8c_v1,phase7c1_collection_manifest_000106_ai_014_mixer_processed,data/phase7c1/raw/ai_mixer/ai_014_mixer_processed.wav,phase7c1,train,ai_synthetic,mixer_channel_processed,47.424,16000,phase8c_acoustic_librosa,ok,,0.073027663,0.053851549,1.9402827e-05,0.28641701,0.65139413,0.053447418,0.09076671,-4.9778441e-05,0.13473961,0.075491057,0,0.00067430883,0.99932569,1660.3227,619.57736,1646.8558,305.75038,3189.5598,1168.1363,0.025399509,0.034765829,24.08811,2.5832858,0.50809009,0.46921939,0.02269052,,0.0092351381,16.073714,0.28639761,3.9957296,0.92934832,0.39869498,0.26416016,-197.47188,58.866436,97.887361,34.987443,-15.587749,16.754863,27.041828,25.88605,8.5989895,16.567576,-22.482088,17.51227,-8.9160293,11.97557,-19.156119,11.510173,-3.9321802,10.008635,-14.239297,10.262825,-22.511525,13.485067,-1.7433029,8.8176668,-20.792446,9.6411182
phase8c_v1,phase7c1_collection_manifest_000107_ai_014_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_014_replay_laptop_mobile.wav,phase7c1,train,ai_synthetic,replay_rerecorded,55.287,16000,phase8c_acoustic_librosa,ok,,0.054765131,0.019981399,0.022097865,0.11613761,0.47566038,0.041174112,0.058304492,-5.3833723e-05,0.27157593,0.1309771,0,0,1,2858.9149,928.65017,2083.6177,267.28403,5392.7183,1059.8474,0.081127413,0.044251644,21.816475,1.5103316,0.060809421,0.54146761,0.39772297,,0.028860249,2.8160045,0.094039746,5.1099969,0.47317399,0.67408978,0.86376953,-123.73325,27.884523,49.438295,35.481261,-7.0836953,21.583677,-5.4175887,15.755165,-3.2168971,12.239885,-14.176647,12.710582,-24.429562,10.792078,-8.938072,11.104206,-21.165756,9.6373583,-3.2492755,9.2117818,-21.592967,7.6295964,2.3050205,8.9270179,-17.274948,7.4158687
phase8c_v1,phase7c1_collection_manifest_000108_human_014_clean,data/phase7c1/raw/human_clean/human_014_clean.wav,phase7c1,train,human,clean,40.256,16000,phase8c_acoustic_librosa,ok,,0.093498595,0.046288285,1.4225584e-05,0.19243376,0.5407542,0.067345772,0.10437072,-5.9208815e-05,0.10341944,0.10005007,0,0.0015885624,0.99841144,1358.9525,920.52235,1446.0736,515.01046,2612.8252,1733.1984,0.019421666,0.043525391,24.277126,2.8184053,0.52603339,0.46749595,0.006470658,,0.017063107,8.5770738,0.19241953,3.4344598,1.0194782,0.32660314,0.072753906,-223.0118,63.1091,122.46439,50.529557,-1.7432699,26.398891,31.552627,25.715606,8.9442699,16.096175,-24.759512,15.703368,-9.4604475,13.11989,-11.484652,11.505913,-8.9530414,10.670078,-20.904841,10.627451,-7.5309845,9.31409,-5.4932995,7.952414,-10.524788,8.5859914
phase8c_v1,phase7c1_collection_manifest_000109_human_014_fabricated,data/phase7c1/raw/human_fabricated/human_014_fabricated.wav,phase7c1,train,mixed,edited_spliced;partial_fabrication,47.019,16000,phase8c_acoustic_librosa,ok,,0.08582712,0.047643837,1.4270448e-05,0.19505736,0.5407505,0.061822806,0.098186257,-4.7372675e-05,0.11831387,0.1179851,0,0.0013605442,0.99863946,1489.0609,1053.8993,1480.8429,526.5002,2811.6231,1838.9341,0.020167176,0.042038706,24.391906,2.9076667,0.52972575,0.46300093,0.0072733202,,0.014843139,9.7402437,0.19504309,3.4407207,1.0802797,0.35145289,0.076171875,-237.38258,77.470851,112.3591,58.478504,-0.82957752,29.825243,28.485432,27.539262,6.5166661,18.355267,-21.004565,18.47302,-10.492042,14.799952,-10.509213,12.205883,-9.1531207,11.210078,-19.225978,11.388538,-9.2043495,10.927945,-5.5254718,8.265881,-9.8555559,8.8064168
phase8c_v1,phase7c1_collection_manifest_000110_human_014_mixer_processed,data/phase7c1/raw/human_mixer/human_014_mixer_processed.wav,phase7c1,train,human,mixer_channel_processed,40.512,16000,phase8c_acoustic_librosa,ok,,0.11218807,0.061879594,2.4199237e-05,0.29391176,0.5921694,0.084701563,0.12817268,-5.4059741e-05,0.098985053,0.074500275,0,0.00078926598,0.99921073,1387.6916,659.77384,1566.564,387.02909,2735.9412,1388.6327,0.013414067,0.025316285,24.130001,1.9753613,0.68182334,0.31509202,0.0030846397,,0.022945834,8.5236784,0.29388756,3.1232201,1.100975,0.34199265,0.057617188,-190.54532,35.799451,108.56122,29.789291,-12.675706,17.338785,26.298979,19.261274,10.163008,10.457753,-28.338132,12.405999,-6.3254996,8.5889462,-19.005821,8.6432226,-17.12495,8.8372452,-26.534918,8.8515627,-13.333256,6.7669423,-13.845005,6.6914561,-17.474258,6.4316786
phase8c_v1,phase7c1_collection_manifest_000111_human_014_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_014_replay_laptop_mobile.wav,phase7c1,train,human,replay_rerecorded,29.386,16000,phase8c_acoustic_librosa,ok,,0.081043616,0.035998937,0.027242647,0.21638842,0.54456317,0.06284656,0.088739388,-5.5816041e-05,0.14527031,0.065912444,0,0,1,1977.4373,565.37047,1883.5938,313.1321,3958.3787,1283.6099,0.03859051,0.036009649,22.506455,1.6521963,0.030848829,0.93875075,0.030400423,,0.035689838,3.647473,0.18914577,4.0190188,0.96496372,0.49479733,0.24365234,-113.14409,18.431773,82.078116,17.327733,-24.832865,13.294068,-9.3122477,11.853407,-7.5539186,8.4434493,-19.151551,8.5968354,-24.386791,8.241962,-19.494229,7.653992,-15.002763,7.063327,-5.6045419,8.2590222,-13.677179,5.906197,-5.0299959,5.5055102,-13.851909,6.3886857
phase8c_v1,phase7c1_collection_manifest_000112_ai_015_direct,data/phase7c1/raw/ai_direct/ai_015_direct.wav,phase7c1,train,ai_synthetic,clean,54.674,16000,phase8c_acoustic_librosa,ok,,0.091331102,0.079900146,3.6721369e-05,0.37080914,0.9005335,0.064157443,0.12136306,-0.00035374144,0.14138014,0.1232283,0,0.067290813,0.93270919,1960.2155,1211.1544,1671.0575,449.35771,3590.9797,1948.543,0.030876452,0.045538524,23.348568,2.8500338,0.49747857,0.4292087,0.073312728,,0.0016272966,129.05192,0.37077242,3.6830905,1.2469673,0.44887247,0.56689453,-257.19661,126.62613,68.00788,65.712167,13.663704,33.884957,32.792018,34.139678,9.1758611,23.597482,-2.243282,18.904287,-24.6653,21.21363,-5.6266177,14.772639,-4.76853,14.794182,-8.3429639,14.411422,-4.0113892,11.948998,-3.7698395,10.63833,-6.3012252,11.650668
phase8c_v1,phase7c1_collection_manifest_000113_ai_015_fabricated,data/phase7c1/raw/ai_fabricated/ai_015_fabricated.wav,phase7c1,train,mixed,edited_spliced;partial_fabrication,64.39,16000,phase8c_acoustic_librosa,ok,,0.081291825,0.073759228,3.8295249e-05,0.37130302,0.87352586,0.057217873,0.10978878,-0.00029654829,0.13200282,0.11703031,0,0.059115748,0.94088425,1844.842,1165.4154,1619.2852,455.43099,3403.4285,1906.0565,0.027933409,0.0439452,23.45903,2.7908731,0.49259095,0.43574034,0.071668717,,0.0028585335,68.487592,0.37126473,3.6559836,1.1860117,0.42542856,0.56298828,-259.65191,117.47322,78.214855,66.312432,8.7464566,34.148064,30.64621,32.915164,8.6886368,22.260767,-4.7164832,19.179067,-20.845542,21.921232,-8.3134841,15.895484,-5.3972714,14.297332,-7.7506541,13.899303,-5.3549251,12.036567,-3.8773624,10.314181,-6.165451,11.064767
